"","color","congruency","rt","acc","sub"
"1127","red","congruent",0.510078121587867,TRUE,9
"1128","green","neutral",0.575109173238161,TRUE,9
"1129","blue","neutral",0.674989608654869,TRUE,9
"1130","blue","congruent",0.529881473572459,TRUE,9
"1131","blue","incongruent",0.550191267800983,TRUE,9
"1132","blue","incongruent",0.345159529315424,TRUE,9
"1133","green","neutral",0.600591151902336,TRUE,9
"1134","blue","incongruent",0.340250631663366,FALSE,9
"1135","blue","incongruent",1.0199687450513,FALSE,9
"1136","blue","incongruent",1.31027343538881,TRUE,9
"1137","red","incongruent",0.600481021436281,TRUE,9
"1138","blue","congruent",1.00062604628329,TRUE,9
"1139","green","congruent",1.52506573288701,TRUE,9
"1140","green","neutral",0.000272365665296093,FALSE,9
"1141","blue","congruent",0.871114990019123,TRUE,9
"1142","red","incongruent",0.610654471005546,TRUE,9
"1143","blue","incongruent",0.590116126462817,FALSE,9
"1144","green","congruent",0.765429613398737,TRUE,9
"1145","green","incongruent",0.834758910990786,TRUE,9
"1146","green","neutral",0.500045196909923,TRUE,9
"1147","red","incongruent",0.730574308661744,TRUE,9
"1148","blue","neutral",0.764976065373048,TRUE,9
"1149","green","neutral",1.05508496821858,TRUE,9
"1150","blue","neutral",0.789943312425748,TRUE,9
"1151","red","neutral",0.585259333558497,TRUE,9
"1152","red","incongruent",0.785065203948761,TRUE,9
"1153","green","congruent",0.65040841033624,TRUE,9
"1154","blue","neutral",0.850143228817615,TRUE,9
"1155","red","incongruent",0.969688465003856,TRUE,9
"1156","red","neutral",0.845381961262319,TRUE,9
"1157","blue","congruent",0.680027189198881,TRUE,9
"1158","blue","neutral",0.460401782765985,TRUE,9
"1159","red","congruent",0.655173230479704,TRUE,9
"1160","red","incongruent",0.490168981181341,TRUE,9
"1161","red","congruent",0.440204092665226,TRUE,9
"1162","blue","congruent",0.394734027038794,TRUE,9
"1163","blue","congruent",0.320458332207636,TRUE,9
"1164","blue","neutral",0.380333383465768,TRUE,9
"1165","blue","incongruent",0.335412391214049,TRUE,9
"1166","red","congruent",0.614870217759744,TRUE,9
"1167","green","congruent",0.505012515000999,TRUE,9
"1168","red","neutral",0.905150039936416,TRUE,9
"1169","red","neutral",0.440282249779557,TRUE,9
"1170","green","neutral",0.685348977393005,TRUE,9
"1171","red","neutral",0.494736829641624,TRUE,9
"1172","red","incongruent",0.610235659463797,FALSE,9
"1173","blue","incongruent",0.495019458350725,TRUE,9
"1174","green","neutral",0.755213137963437,TRUE,9
"1175","red","incongruent",0.540476497815689,TRUE,9
"1176","green","congruent",0.439769097065437,FALSE,9
"1177","red","neutral",1.06984995020321,TRUE,9
"1178","red","neutral",0.565481244455441,TRUE,9
"1179","blue","neutral",0.535223787854193,TRUE,9
"1180","blue","congruent",1.00040302223351,TRUE,9
"1181","blue","congruent",0.360259244742338,TRUE,9
"1182","blue","incongruent",0.329984419906395,TRUE,9
"1183","red","neutral",0.885071559154312,TRUE,9
"1184","red","incongruent",0.500563875873922,TRUE,9
"1185","red","neutral",0.34490768975229,TRUE,9
"1186","blue","neutral",0.500584796696785,TRUE,9
"1187","green","neutral",0.999684608454118,TRUE,9
"1188","red","congruent",0.485082848506863,TRUE,9
"1189","blue","incongruent",0.500098485848866,TRUE,9
"1190","red","congruent",0.610390789472149,TRUE,9
"1191","red","incongruent",0.285434081786661,FALSE,9
"1192","red","incongruent",0.565527428203495,TRUE,9
"1193","red","congruent",0.339885109046008,TRUE,9
"1194","green","congruent",0.510791798558785,TRUE,9
"1195","blue","incongruent",0.519996178991278,TRUE,9
"1196","green","congruent",0.610584998023114,FALSE,9
"1197","blue","neutral",1.39505691851082,TRUE,9
"1198","green","neutral",0.850987562371301,TRUE,9
"1199","red","congruent",0.554757142599556,TRUE,9
"1200","green","incongruent",0.165824109411915,FALSE,9
"1201","blue","incongruent",0.804831845787703,TRUE,9
"1202","red","incongruent",0.50033256241295,TRUE,9
"1203","green","incongruent",0.615400343958754,FALSE,9
"1204","green","incongruent",0.85483739177289,TRUE,9
"1205","blue","neutral",0.485138111092965,TRUE,9
"1206","blue","neutral",0.765329351270339,TRUE,9
"1207","blue","congruent",0.630024801066611,TRUE,9
"1208","red","neutral",0.580448724402231,TRUE,9
"1209","green","incongruent",0.879686218962888,TRUE,9
"1210","blue","congruent",0.850410857674433,TRUE,9
"1211","red","congruent",0.564856382377911,TRUE,9
"1212","green","neutral",0.735695572555414,TRUE,9
"1213","blue","neutral",0.950715630911873,TRUE,9
"1214","blue","neutral",0.65545664865931,TRUE,9
"1215","red","congruent",0.649957625428215,TRUE,9
"1216","green","incongruent",3.86173430814097,TRUE,10
"1217","red","congruent",1.9527508330774,TRUE,10
"1218","green","incongruent",0.772319803835103,TRUE,10
"1219","red","incongruent",1.6266932925131,TRUE,10
"1220","red","congruent",0.576880749734187,TRUE,10
"1221","blue","neutral",0.840724518804564,TRUE,10
"1222","green","neutral",0.611285011553719,TRUE,10
"1223","blue","congruent",0.99747925497104,TRUE,10
"1224","blue","incongruent",0.571147692922295,TRUE,10
"1225","blue","neutral",0.516549839779145,TRUE,10
"1226","green","neutral",1.04525380736709,TRUE,10
"1227","red","congruent",0.3797001473921,TRUE,10
"1228","red","neutral",0.315277467476221,TRUE,10
"1229","blue","neutral",1.36544684606872,TRUE,10
"1230","green","neutral",0.324888745382623,TRUE,10
"1231","blue","congruent",0.449940356314755,TRUE,10
"1232","red","incongruent",0.491861064554996,TRUE,10
"1233","red","congruent",0.309773748726002,TRUE,10
"1234","green","incongruent",0.815252599493647,TRUE,10
"1235","red","incongruent",0.629567320786805,TRUE,10
"1236","green","incongruent",0.525052321445855,TRUE,10
"1237","green","incongruent",0.555178500800139,TRUE,10
"1238","green","neutral",0.384740847990315,TRUE,10
"1239","green","neutral",0.334890411142737,TRUE,10
"1240","green","neutral",0.370253471846695,TRUE,10
"1241","blue","congruent",0.661258604124669,FALSE,10
"1242","red","neutral",0.437724255914418,TRUE,10
"1243","blue","neutral",0.44219220345326,TRUE,10
"1244","green","congruent",0.555542441751641,TRUE,10
"1245","red","neutral",1.31593548219018,TRUE,10
"1246","red","congruent",0.428180871547738,TRUE,10
"1247","red","congruent",0.398071665578527,TRUE,10
"1248","blue","congruent",0.852914172302803,TRUE,10
"1249","red","incongruent",0.486427212993817,TRUE,10
"1250","blue","congruent",0.57055638755844,TRUE,10
"1251","red","neutral",2.07485815381676,TRUE,10
"1252","green","congruent",0.546995750338056,TRUE,10
"1253","green","incongruent",0.549910435789684,TRUE,10
"1254","blue","incongruent",0.801020218854092,TRUE,10
"1255","red","congruent",0.384755058266137,TRUE,10
"1256","red","incongruent",0.370121632065889,TRUE,10
"1257","green","congruent",0.576098789837147,TRUE,10
"1258","blue","neutral",0.41033158099583,TRUE,10
"1259","blue","incongruent",0.565234244554176,TRUE,10
"1260","green","neutral",0.711473771383453,TRUE,10
"1261","green","congruent",0.393128068531496,TRUE,10
"1262","red","congruent",0.460337146687152,TRUE,10
"1263","green","congruent",0.369830321412792,TRUE,10
"1264","red","congruent",0.531551943689465,TRUE,10
"1265","red","congruent",0.366941688133352,TRUE,10
"1266","green","incongruent",0.499011991104453,TRUE,10
"1267","blue","neutral",0.428054952715343,TRUE,10
"1268","red","congruent",0.411682346653379,TRUE,10
"1269","blue","incongruent",0.671588290416935,TRUE,10
"1270","green","congruent",0.474070194025558,TRUE,10
"1271","red","incongruent",0.564611755529654,TRUE,10
"1272","green","congruent",0.364549230316243,TRUE,10
"1273","blue","congruent",0.459440715124288,TRUE,10
"1274","green","congruent",0.654892795311298,TRUE,10
"1275","green","congruent",1.61624479252612,TRUE,10
"1276","blue","congruent",0.582433020259941,TRUE,10
"1277","green","congruent",0.799811950683988,TRUE,10
"1278","blue","congruent",0.584039570881259,TRUE,10
"1279","blue","incongruent",0.522307764573611,TRUE,10
"1280","blue","incongruent",0.489821100522704,TRUE,10
"1281","green","incongruent",0.491466334672509,TRUE,10
"1282","red","incongruent",0.534843201448894,TRUE,10
"1283","red","neutral",0.349782780145688,TRUE,10
"1284","blue","neutral",0.820314615505481,TRUE,10
"1285","green","incongruent",0.450293244829595,TRUE,10
"1286","blue","neutral",0.369932556452341,TRUE,10
"1287","blue","incongruent",0.360762586554415,TRUE,10
"1288","blue","neutral",0.325021769353043,TRUE,10
"1289","blue","incongruent",0.464916408052773,TRUE,10
"1290","red","congruent",0.399759530555684,TRUE,10
"1291","blue","congruent",0.500059604212197,TRUE,10
"1292","blue","congruent",0.31492971044986,TRUE,10
"1293","blue","neutral",0.365669078992482,TRUE,10
"1294","green","neutral",0.439771719814416,TRUE,10
"1295","green","neutral",0.275571193876317,TRUE,10
"1296","red","congruent",0.381538009724636,FALSE,10
"1297","blue","incongruent",0.60059730525802,TRUE,10
"1298","green","congruent",0.430518461911333,TRUE,10
"1299","blue","neutral",0.876472835873642,TRUE,10
"1300","red","incongruent",0.835313166846731,TRUE,10
"1301","red","incongruent",0.350336191440874,TRUE,10
"1302","red","neutral",0.334854095993592,TRUE,10
"1303","red","incongruent",0.380512896219898,TRUE,10
"1304","blue","congruent",0.375394039105117,TRUE,10
"1305","red","incongruent",1.24514857238046,TRUE,10
"1306","blue","incongruent",0.545784719058929,TRUE,10
"1307","green","neutral",0.465707446737156,TRUE,10
"1308","blue","neutral",0.420102724504659,FALSE,10
"1309","green","congruent",0.844467742279221,TRUE,10
"1310","red","incongruent",0.688952063213605,TRUE,10
"1311","blue","incongruent",0.541209010262151,TRUE,10
"1312","green","neutral",0.389605893790758,TRUE,10
"1313","red","incongruent",0.440051978030851,TRUE,10
"1314","red","neutral",0.399862160325029,TRUE,10
"1315","red","neutral",0.34666757191394,TRUE,10
"1316","blue","congruent",0.375601272293352,TRUE,10
"1317","green","congruent",0.865483950677685,TRUE,10
"1318","blue","congruent",0.645392831231675,TRUE,10
"1319","green","neutral",0.550390032596738,TRUE,10
"1320","blue","neutral",0.645087705032665,TRUE,10
"1321","blue","incongruent",0.520686214216653,TRUE,10
"1322","green","incongruent",0.640548311385032,TRUE,10
"1323","green","congruent",0.407793467852002,TRUE,10
"1324","blue","neutral",0.458315340229547,TRUE,10
"1325","green","incongruent",0.501877335320728,TRUE,10
"1326","red","neutral",0.42514381983267,TRUE,10
"1327","green","neutral",0.330264176921105,TRUE,10
"1328","blue","incongruent",0.331008242749476,TRUE,10
"1329","blue","incongruent",0.466378092807304,TRUE,10
"1330","red","neutral",0.337613257871453,FALSE,10
"1331","red","neutral",0.410212372571323,TRUE,10
"1332","green","incongruent",0.625051610932132,TRUE,10
"1333","green","incongruent",0.551320016199725,TRUE,10
"1334","blue","congruent",0.83481146516624,TRUE,10
"1335","red","incongruent",2.06176496361775,FALSE,10
"1336","red","congruent",0.510004428869252,TRUE,10
"1337","green","incongruent",0.760692640419279,TRUE,10
"1338","red","congruent",1.11786634288296,FALSE,10
"1339","blue","incongruent",1.13371751077023,TRUE,10
"1340","red","neutral",0.770925617890384,TRUE,10
"1341","blue","congruent",0.56975074386844,FALSE,10
"1342","red","neutral",1.86150586292297,TRUE,10
"1343","green","congruent",0.81619008296434,TRUE,10
"1344","green","neutral",0.684874503528476,TRUE,10
"1345","green","neutral",0.429987944949403,TRUE,10
"1346","red","neutral",0.732360508380566,TRUE,10
"1347","red","neutral",0.485021185152732,TRUE,10
"1348","green","incongruent",0.559688289706514,TRUE,10
"1349","red","incongruent",0.905371405293636,TRUE,10
"1350","blue","neutral",0.510309555068261,TRUE,10
"1351","red","incongruent",2.50585581780535,TRUE,11
"1352","red","neutral",0.708089357371819,TRUE,11
"1353","red","neutral",0.330172994318218,TRUE,11
"1354","green","neutral",0.696609033472214,TRUE,11
"1355","red","incongruent",0.544931707783007,TRUE,11
"1356","blue","congruent",0.512767932776001,TRUE,11
"1357","blue","congruent",0.355072160569762,TRUE,11
"1358","red","congruent",0.526526637556685,TRUE,11
"1359","green","incongruent",0.800910878676632,TRUE,11
"1360","red","neutral",0.502501797994682,TRUE,11
"1361","red","neutral",0.320391193102637,TRUE,11
"1362","green","neutral",0.777779312838447,TRUE,11
"1363","green","congruent",0.359865760261641,TRUE,11
"1364","blue","neutral",0.395373686832272,TRUE,11
"1365","green","incongruent",0.544649081187231,TRUE,11
"1366","green","neutral",0.410438158064039,TRUE,11
"1367","red","neutral",0.540231659073356,TRUE,11
"1368","green","incongruent",0.424699353985034,TRUE,11
"1369","red","incongruent",0.610159636659091,TRUE,11
"1370","blue","congruent",0.394633963032788,TRUE,11
"1371","green","congruent",0.730396332485725,TRUE,11
"1372","blue","incongruent",0.699874633789364,TRUE,11
"1373","red","incongruent",0.570083106429479,FALSE,11
"1374","red","incongruent",0.544440663809382,TRUE,11
"1375","red","incongruent",0.450423110960969,TRUE,11
"1376","red","neutral",0.369731244212289,TRUE,11
"1377","red","neutral",0.349724360123219,TRUE,11
"1378","green","incongruent",0.835075539457648,TRUE,11
"1379","blue","incongruent",0.580101745574552,TRUE,11
"1380","red","neutral",0.589870915433949,TRUE,11
"1381","red","congruent",0.340626231063766,TRUE,11
"1382","blue","neutral",0.454634089346314,TRUE,11
"1383","green","incongruent",0.325302422299387,FALSE,11
"1384","red","congruent",0.520340430839724,TRUE,11
"1385","blue","incongruent",0.820418034734644,TRUE,11
"1386","blue","neutral",0.479635095907611,TRUE,11
"1387","red","incongruent",0.389699444772987,TRUE,11
"1388","red","congruent",0.344975759637919,TRUE,11
"1389","green","incongruent",0.444841235693957,TRUE,11
"1390","blue","neutral",1.64956552081844,TRUE,11
"1391","blue","neutral",0.524697854011492,TRUE,11
"1392","blue","congruent",0.415062023906444,TRUE,11
"1393","green","congruent",0.499865002380261,TRUE,11
"1394","blue","neutral",0.635426296431092,TRUE,11
"1395","blue","congruent",0.415007551182612,TRUE,11
"1396","blue","congruent",0.610718574172552,TRUE,11
"1397","green","congruent",0.564854514407216,TRUE,11
"1398","green","congruent",0.420194301837341,TRUE,11
"1399","blue","neutral",0.465639553197434,TRUE,11
"1400","blue","incongruent",0.345625879754266,TRUE,11
"1401","blue","congruent",0.329844579056157,TRUE,11
"1402","green","neutral",0.495147980285651,TRUE,11
"1403","green","neutral",0.320543953567153,TRUE,11
"1404","green","congruent",0.350260008573514,TRUE,11
"1405","green","congruent",0.364986591025854,TRUE,11
"1406","red","congruent",0.51058507652624,TRUE,11
"1407","red","congruent",0.350368164561246,TRUE,11
"1408","red","neutral",0.250535056355602,TRUE,11
"1409","red","incongruent",0.375358908145586,TRUE,11
"1410","red","congruent",1.09017801528239,TRUE,11
"1411","red","neutral",0.330374701288179,TRUE,11
"1412","red","congruent",0.270533256387239,TRUE,11
"1413","blue","congruent",1.00075393407542,TRUE,11
"1414","blue","incongruent",0.370216367237731,TRUE,11
"1415","blue","incongruent",0.345045626827073,TRUE,11
"1416","green","incongruent",0.494843248816437,TRUE,11
"1417","red","neutral",0.580644893892668,TRUE,11
"1418","green","incongruent",0.660077177586572,TRUE,11
"1419","green","neutral",0.505097146971366,TRUE,11
"1420","blue","neutral",0.704723100934871,TRUE,11
"1421","green","incongruent",0.570603360414452,TRUE,11
"1422","blue","incongruent",0.532843894594407,TRUE,11
"1423","green","neutral",0.520087803715001,TRUE,11
"1424","green","incongruent",0.600123629399263,TRUE,11
"1425","red","congruent",0.495579420047079,TRUE,11
"1426","blue","neutral",0.604824862298415,TRUE,11
"1427","green","congruent",0.335517242196033,TRUE,11
"1428","red","congruent",0.490616481235634,TRUE,11
"1429","red","incongruent",0.570335733554202,TRUE,11
"1430","blue","congruent",1.25012098470893,TRUE,11
"1431","red","neutral",0.465333637538606,TRUE,11
"1432","green","congruent",0.434626021067515,TRUE,11
"1433","red","congruent",0.465161930039699,TRUE,11
"1434","blue","congruent",0.345302595980456,TRUE,11
"1435","green","congruent",0.495021666723233,TRUE,11
"1436","blue","incongruent",0.910322502208601,TRUE,11
"1437","green","neutral",0.67994353783763,TRUE,11
"1438","blue","incongruent",0.359754446434749,TRUE,11
"1439","blue","congruent",0.410200530674842,TRUE,11
"1440","blue","incongruent",1.05489074271588,TRUE,11
"1441","red","incongruent",0.569833637143688,TRUE,11
"1442","green","incongruent",1.04512867799428,TRUE,11
"1443","red","incongruent",0.435942445225351,TRUE,11
"1444","blue","congruent",0.440092240478862,TRUE,11
"1445","red","incongruent",1.1654956346822,TRUE,11
"1446","blue","congruent",0.515298940781804,TRUE,11
"1447","blue","neutral",0.565106352072235,TRUE,11
"1448","blue","congruent",0.355674518370279,TRUE,11
"1449","green","congruent",0.474726235090088,TRUE,11
"1450","red","congruent",0.520321878535242,TRUE,11
"1451","red","incongruent",0.494736277018319,TRUE,11
"1452","blue","neutral",0.519607417448128,TRUE,11
"1453","blue","neutral",0.3355815831668,TRUE,11
"1454","blue","incongruent",0.35976155157266,TRUE,11
"1455","red","congruent",0.544858288024898,TRUE,11
"1456","red","neutral",0.41475729243723,TRUE,11
"1457","green","incongruent",0.405094699646042,TRUE,11
"1458","green","neutral",0.360020494375476,TRUE,11
"1459","green","neutral",0.295193611059972,TRUE,11
"1460","red","congruent",0.389700628962601,FALSE,11
"1461","red","incongruent",0.889727470594607,TRUE,11
"1462","green","neutral",0.710164452363529,TRUE,11
"1463","green","neutral",0.340179002107106,TRUE,11
"1464","blue","neutral",0.399707426211194,TRUE,11
"1465","red","neutral",0.495461395812185,TRUE,11
"1466","blue","incongruent",0.835415401886394,TRUE,11
"1467","green","neutral",0.390094964115065,TRUE,11
"1468","red","incongruent",0.489933203809301,TRUE,11
"1469","green","congruent",0.490355564783385,TRUE,11
"1470","blue","incongruent",1.12559318033084,TRUE,11
"1471","blue","incongruent",0.340260711192627,TRUE,11
"1472","green","neutral",0.44479821013681,FALSE,11
"1473","green","incongruent",0.449813648022541,TRUE,11
"1474","blue","neutral",0.444891761118924,TRUE,11
"1475","green","congruent",0.455095923308704,TRUE,11
"1476","blue","congruent",0.484984475273791,TRUE,11
"1477","green","incongruent",0.399930448594773,TRUE,11
"1478","blue","neutral",0.324830720089949,TRUE,11
"1479","green","incongruent",0.440726571399864,TRUE,11
"1480","red","congruent",0.525034558601192,TRUE,11
"1481","green","congruent",0.29006488569803,TRUE,11
"1482","red","neutral",0.835018303624679,TRUE,11
"1483","green","congruent",0.359915101496881,TRUE,11
"1484","blue","incongruent",0.585504413474837,TRUE,11
"1485","green","neutral",0.505345826797338,TRUE,11
