WMSize,ShortLong,DurLevel,TPresent,NT,NSub,curDur,repDur,WMRP,valid,stdRepDur
1,1,3,1,273,9,1.1,0.869919149,1,1,0.370057878
3,1,1,2,274,9,0.5,0.725998472,2,1,0.36656468
5,1,4,1,275,9,1.4,0.134012737,1,1,0.282858013
1,1,2,2,276,9,0.8,0.885856426,2,1,0.198895729
1,1,5,2,277,9,1.7,0.773992558,2,1,0.350597706
3,1,2,2,278,9,0.8,1.206012418,2,1,0.305091627
5,1,1,2,279,9,0.5,0.885927337,2,1,0.296813821
5,1,3,2,280,9,1.1,1.397985029,2,1,0.240750145
5,1,1,1,281,9,0.5,0.88596186,1,1,0.296813821
3,1,5,2,282,9,1.7,0.80601982,2,1,0.28371144
5,1,2,2,283,9,0.8,0.853956057,2,1,0.211302724
3,1,2,1,284,9,0.8,1.285968453,1,1,0.305091627
1,1,4,2,285,9,1.4,1.189994588,1,1,0.216658048
3,1,3,2,286,9,1.1,0.021941111,2,0,0.318713554
3,1,3,1,287,9,1.1,1.334058953,2,1,0.318713554
3,1,4,1,288,9,1.4,1.126026526,2,1,0.215071047
1,1,5,1,289,9,1.7,1.09390907,1,1,0.350597706
3,1,4,2,290,9,1.4,0.85395388,2,1,0.215071047
3,1,5,1,291,9,1.7,1.158010246,2,1,0.28371144
5,1,2,1,292,9,0.8,0.870020228,2,1,0.211302724
5,1,5,1,293,9,1.7,1.349953622,1,1,0.252235704
1,1,4,1,294,9,1.4,0.982031828,1,1,0.216658048
1,1,1,1,295,9,0.5,1.045914051,1,1,0.385344409
3,1,1,1,296,9,0.5,1.253939325,1,1,0.36656468
1,1,1,2,297,9,0.5,0.677886512,2,1,0.385344409
5,1,5,2,298,9,1.7,0.78995596,2,1,0.252235704
1,1,3,2,299,9,1.1,1.109937785,2,1,0.370057878
1,1,2,1,300,9,0.8,1.157948665,1,1,0.198895729
3,1,3,2,301,9,1.1,0.678048862,2,1,0.318713554
1,1,3,1,302,9,1.1,0.693972765,1,1,0.370057878
3,1,1,2,303,9,0.5,1.205915693,2,1,0.36656468
3,1,3,1,304,9,1.1,0.933979894,1,1,0.318713554
1,1,1,1,305,9,0.5,1.013982581,1,1,0.385344409
3,1,5,2,306,9,1.7,1.510059453,2,1,0.28371144
3,1,2,2,307,9,0.8,1.637999933,1,1,0.305091627
5,1,3,1,308,9,1.1,1.190035331,1,1,0.240750145
1,1,5,2,309,9,1.7,1.093960387,1,1,0.350597706
1,1,4,2,310,9,1.4,1.238008268,2,1,0.216658048
5,1,2,2,311,9,0.8,1.125925135,1,1,0.211302724
1,1,2,1,312,9,0.8,1.01390887,1,1,0.198895729
1,1,2,2,313,9,0.8,0.806012667,2,1,0.198895729
5,1,4,2,314,9,1.4,1.077952509,2,1,0.282858013
3,1,5,1,315,9,1.7,1.190014493,1,1,0.28371144
3,1,4,2,316,9,1.4,1.269928853,2,1,0.215071047
1,1,3,2,317,9,1.1,1.509944689,2,1,0.370057878
5,1,3,2,318,9,1.1,1.013934374,2,1,0.240750145
3,1,2,1,319,9,0.8,0.981904623,2,1,0.305091627
1,1,5,1,320,9,1.7,1.285953836,1,1,0.350597706
3,1,4,1,321,9,1.4,0.853906295,1,1,0.215071047
5,1,1,2,322,9,0.5,0.965893014,1,1,0.296813821
5,1,4,1,323,9,1.4,1.52588601,1,1,0.282858013
1,1,1,2,324,9,0.5,1.093948568,2,1,0.385344409
5,1,5,1,325,9,1.7,0.933975539,2,1,0.252235704
1,1,4,1,326,9,1.4,1.189880757,1,1,0.216658048
5,1,2,1,327,9,0.8,0.949947339,1,1,0.211302724
5,1,1,1,328,9,0.5,1.205999667,2,1,0.296813821
3,1,1,1,329,9,0.5,1.285968764,2,1,0.36656468
5,1,5,2,330,9,1.7,1.445972273,2,1,0.252235704
1,1,3,1,331,9,1.1,2.11799584,1,1,0.370057878
1,1,1,1,332,9,0.5,0.069973763,1,0,0.385344409
5,1,2,1,333,9,0.8,1.125968988,2,1,0.211302724
3,1,4,2,334,9,1.4,1.269960576,2,1,0.215071047
1,1,5,1,335,9,1.7,1.52597496,1,1,0.350597706
5,1,2,2,336,9,0.8,1.205998423,2,1,0.211302724
5,1,4,2,337,9,1.4,0.726015267,1,1,0.282858013
1,1,2,2,338,9,0.8,0.805920918,2,1,0.198895729
3,1,4,1,339,9,1.4,1.493955162,1,1,0.215071047
3,1,5,1,340,9,1.7,1.269932896,2,1,0.28371144
1,1,5,2,341,9,1.7,1.045955416,2,1,0.350597706
1,1,3,2,342,9,1.1,0.96591634,1,1,0.370057878
5,1,5,1,343,9,1.7,0.998048103,1,1,0.252235704
5,1,4,1,344,9,1.4,0.965958638,1,1,0.282858013
5,1,5,2,345,9,1.7,1.349932473,1,1,0.252235704
1,1,4,2,346,9,1.4,1.477968122,2,1,0.216658048
5,1,1,1,347,9,0.5,0.83796653,1,1,0.296813821
3,1,2,2,348,9,0.8,1.013944948,2,1,0.305091627
1,1,4,1,349,9,1.4,1.109962355,1,1,0.216658048
3,1,5,2,350,9,1.7,0.917945269,2,1,0.28371144
5,1,1,2,351,9,0.5,0.758073942,2,1,0.296813821
5,1,3,1,352,9,1.1,1.125927312,2,1,0.240750145
3,1,3,1,353,9,1.1,1.029875383,1,1,0.318713554
3,1,1,1,354,9,0.5,1.029983305,1,1,0.36656468
3,1,2,1,355,9,0.8,1.2219696,1,1,0.305091627
1,1,1,2,356,9,0.5,1.125949705,2,1,0.385344409
3,1,1,2,357,9,0.5,1.205988781,2,1,0.36656468
1,1,2,1,358,9,0.8,1.173955921,1,1,0.198895729
5,1,3,2,359,9,1.1,0.981978645,2,1,0.240750145
3,1,3,2,360,9,1.1,0.965945575,2,1,0.318713554
3,1,3,1,1,10,1.1,1.04595388,1,1,0.222523428
3,1,5,1,2,10,1.7,1.477962919,2,1,0.247349068
1,1,4,1,3,10,1.4,1.33395804,1,1,0.242589206
1,1,4,2,4,10,1.4,1.365954701,1,1,0.242589206
5,1,5,1,5,10,1.7,1.333940623,1,1,0.251291264
5,1,1,1,6,10,0.5,0.309976873,1,1,0.277782046
5,1,3,1,7,10,1.1,0.629966186,2,1,0.263957032
3,1,4,1,8,10,1.4,1.221957286,1,1,0.218857637
5,1,5,2,9,10,1.7,1.045996489,1,1,0.251291264
1,1,1,2,10,10,0.5,0.437989331,2,1,0.243597802
3,1,3,2,11,10,1.1,1.062048314,1,1,0.222523428
3,1,2,1,12,10,0.8,1.014016312,1,1,0.245580602
5,1,2,2,13,10,0.8,0.80596586,2,1,0.240132961
5,1,4,2,14,10,1.4,1.029885882,1,1,0.31030422
1,1,3,1,15,10,1.1,1.142028459,1,1,0.26523334
3,1,1,2,16,10,0.5,0.965980267,2,1,0.230140638
3,1,5,2,17,10,1.7,0.90193656,2,1,0.247349068
1,1,2,2,18,10,0.8,0.613987761,2,1,0.21683562
3,1,1,1,19,10,0.5,0.645853795,2,1,0.230140638
5,1,4,1,20,10,1.4,0.661986796,1,1,0.31030422
1,1,2,1,21,10,0.8,0.56590724,1,1,0.21683562
5,1,1,2,22,10,0.5,0.389854694,2,1,0.277782046
1,1,5,1,23,10,1.7,0.885962489,1,1,0.332254735
5,1,3,2,24,10,1.1,0.790034087,1,1,0.263957032
3,1,2,2,25,10,0.8,0.982014053,1,1,0.245580602
5,1,2,1,26,10,0.8,0.709974012,1,1,0.240132961
3,1,4,2,27,10,1.4,0.965968759,2,1,0.218857637
1,1,5,2,28,10,1.7,1.557967945,1,1,0.332254735
1,1,1,1,29,10,0.5,0.646018945,1,1,0.243597802
1,1,3,2,30,10,1.1,0.758024364,2,1,0.26523334
1,1,5,2,31,10,1.7,1.717902421,2,1,0.332254735
3,1,1,2,32,10,0.5,1.093992725,2,1,0.230140638
1,1,4,2,33,10,1.4,0.790024446,2,1,0.242589206
5,1,5,2,34,10,1.7,1.333982299,2,1,0.251291264
1,1,5,1,35,10,1.7,0.950011483,1,1,0.332254735
3,1,4,1,36,10,1.4,1.541962462,1,1,0.218857637
5,1,1,1,37,10,0.5,0.533984601,1,1,0.277782046
5,1,3,2,38,10,1.1,0.50203988,1,1,0.263957032
1,1,4,1,39,10,1.4,0.821947085,1,1,0.242589206
3,1,3,2,40,10,1.1,0.773969511,2,1,0.222523428
1,1,1,1,41,10,0.5,0.214023279,1,1,0.243597802
1,1,2,1,42,10,0.8,0.454041778,1,1,0.21683562
1,1,3,2,43,10,1.1,0.94996172,2,1,0.26523334
5,1,4,1,44,10,1.4,1.077937478,2,1,0.31030422
3,1,5,2,45,10,1.7,0.901980413,1,1,0.247349068
3,1,2,1,46,10,0.8,1.269966896,1,1,0.245580602
3,1,4,2,47,10,1.4,0.77399688,2,1,0.218857637
5,1,4,2,48,10,1.4,0.757927327,2,1,0.31030422
1,1,3,1,49,10,1.1,0.533995487,1,1,0.26523334
5,1,1,2,50,10,0.5,0.838021303,2,1,0.277782046
3,1,5,1,51,10,1.7,0.773969822,1,1,0.247349068
3,1,1,1,52,10,0.5,0.869985619,1,1,0.230140638
5,1,5,1,53,10,1.7,1.045930865,1,1,0.251291264
1,1,2,2,54,10,0.8,0.949920977,1,1,0.21683562
5,1,3,1,55,10,1.1,0.678008763,1,1,0.263957032
1,1,1,2,56,10,0.5,0.821968545,2,1,0.243597802
3,1,3,1,57,10,1.1,0.853982623,1,1,0.222523428
3,1,2,2,58,10,0.8,0.853965206,1,1,0.245580602
5,1,2,1,59,10,0.8,0.949889254,2,1,0.240132961
5,1,2,2,60,10,0.8,0.869961981,1,1,0.240132961
3,1,5,2,61,10,1.7,0.837972163,1,1,0.247349068
1,1,5,1,62,10,1.7,1.20586845,1,1,0.332254735
5,1,1,1,63,10,0.5,0.374061011,1,1,0.277782046
1,1,4,1,64,10,1.4,0.709950063,1,1,0.242589206
3,1,4,2,65,10,1.4,0.725954614,2,1,0.218857637
5,1,5,1,66,10,1.7,1.254005265,1,1,0.251291264
1,1,1,1,67,10,0.5,0.374044216,1,1,0.243597802
5,1,4,1,68,10,1.4,0.693984078,1,1,0.31030422
1,1,3,1,69,10,1.1,0.870030405,1,1,0.26523334
3,1,4,1,70,10,1.4,1.285949675,1,1,0.218857637
5,1,5,2,71,10,1.7,1.41401936,1,1,0.251291264
3,1,3,1,72,10,1.1,0.981971755,2,1,0.222523428
5,1,2,1,73,10,0.8,0.821973521,2,1,0.240132961
1,1,2,2,74,10,0.8,1.029954617,2,1,0.21683562
5,1,4,2,75,10,1.4,0.773978219,2,1,0.31030422
5,1,1,2,76,10,0.5,0.789944204,2,1,0.277782046
3,1,3,2,77,10,1.1,0.901969528,2,1,0.222523428
3,1,1,2,78,10,0.5,0.597990052,1,1,0.230140638
3,1,5,1,79,10,1.7,0.821981919,1,1,0.247349068
5,1,3,1,80,10,1.1,1.077963915,1,1,0.263957032
1,1,4,2,81,10,1.4,1.157986047,2,1,0.242589206
3,1,2,1,82,10,0.8,1.077963293,1,1,0.245580602
3,1,2,2,83,10,0.8,0.789993655,1,1,0.245580602
3,1,1,1,84,10,0.5,0.805980478,1,1,0.230140638
1,1,5,2,85,10,1.7,0.917910943,1,1,0.332254735
5,1,2,2,86,10,0.8,0.901960508,1,1,0.240132961
1,1,1,2,87,10,0.5,0.549995994,1,1,0.243597802
1,1,2,1,88,10,0.8,0.550028651,1,1,0.21683562
5,1,3,2,89,10,1.1,0.757945055,2,1,0.263957032
1,1,3,2,90,10,1.1,0.453983929,2,1,0.26523334
3,1,4,2,91,10,1.4,1.189964047,2,1,0.218857637
1,1,4,2,92,10,1.4,0.774018651,2,1,0.242589206
5,1,3,1,93,10,1.1,1.141924891,1,1,0.263957032
3,1,5,1,94,10,1.7,0.933977074,1,1,0.247349068
5,1,4,2,95,10,1.4,0.837955679,1,1,0.31030422
5,1,5,1,96,10,1.7,1.493965915,1,1,0.251291264
3,1,2,1,97,10,0.8,1.013951932,1,1,0.245580602
1,1,5,1,98,10,1.7,1.365956878,1,1,0.332254735
5,1,3,2,99,10,1.1,1.365958122,1,1,0.263957032
3,1,2,2,100,10,0.8,0.741909091,2,1,0.245580602
1,1,1,2,101,10,0.5,0.660472772,2,1,0.243597802
5,1,1,1,102,10,0.5,0.694004917,1,1,0.277782046
3,1,3,2,103,10,1.1,0.645957052,2,1,0.222523428
1,1,5,2,104,10,1.7,1.558027349,1,1,0.332254735
5,1,4,1,105,10,1.4,1.10995871,1,1,0.31030422
1,1,3,2,106,10,1.1,1.397991172,2,1,0.26523334
3,1,3,1,107,10,1.1,1.285968025,1,1,0.222523428
5,1,5,2,108,10,1.7,1.269899405,2,1,0.251291264
3,1,1,2,109,10,0.5,1.109899306,2,1,0.230140638
1,1,2,1,110,10,0.8,0.869981575,1,1,0.21683562
5,1,2,1,111,10,0.8,0.869971623,1,1,0.240132961
3,1,4,1,112,10,1.4,1.029988206,1,1,0.218857637
5,1,1,2,113,10,0.5,0.837939506,2,1,0.277782046
1,1,2,2,114,10,0.8,0.885977729,2,1,0.21683562
1,1,3,1,115,10,1.1,1.062036807,1,1,0.26523334
1,1,4,1,116,10,1.4,0.949950524,1,1,0.242589206
5,1,2,2,117,10,0.8,0.91794391,2,1,0.240132961
1,1,1,1,118,10,0.5,0.917963815,1,1,0.243597802
3,1,1,1,119,10,0.5,0.469966398,1,1,0.230140638
3,1,5,2,120,10,1.7,0.645938392,2,1,0.247349068
3,1,2,1,121,10,0.8,0.645967938,1,1,0.245580602
1,1,5,2,122,10,1.7,1.54190057,2,1,0.332254735
1,1,3,1,123,10,1.1,0.91789477,1,1,0.26523334
5,1,5,2,124,10,1.7,0.981903331,2,1,0.251291264
5,1,4,1,125,10,1.4,1.861947421,1,1,0.31030422
5,1,3,1,126,10,1.1,0.822009599,1,1,0.263957032
1,1,4,2,127,10,1.4,0.918030995,2,1,0.242589206
5,1,1,1,128,10,0.5,0.726009975,1,1,0.277782046
3,1,5,1,129,10,1.7,1.589953721,1,1,0.247349068
3,1,4,2,130,10,1.4,1.173990597,2,1,0.218857637
3,1,3,2,131,10,1.1,1.093953848,2,1,0.222523428
3,1,4,1,132,10,1.4,1.077899223,1,1,0.218857637
3,1,1,1,133,10,0.5,1.189978353,1,1,0.230140638
1,1,2,2,134,10,0.8,0.613952305,2,1,0.21683562
5,1,5,1,135,10,1.7,0.965956007,1,1,0.251291264
1,1,3,2,136,10,1.1,0.677923234,2,1,0.26523334
3,1,1,2,137,10,0.5,0.837966876,2,1,0.230140638
5,1,3,2,138,10,1.1,1.013819439,2,1,0.263957032
1,1,5,1,139,10,1.7,0.917909698,1,1,0.332254735
3,1,3,1,140,10,1.1,1.31800574,1,1,0.222523428
5,1,2,2,141,10,0.8,1.142020995,1,1,0.240132961
5,1,4,2,142,10,1.4,0.90195802,2,1,0.31030422
1,1,4,1,143,10,1.4,0.901967662,1,1,0.242589206
3,1,5,2,144,10,1.7,1.077938722,2,1,0.247349068
5,1,2,1,145,10,0.8,1.221912189,1,1,0.240132961
1,1,1,2,146,10,0.5,0.997975684,2,1,0.243597802
1,1,1,1,147,10,0.5,0.645958919,1,1,0.243597802
5,1,1,2,148,10,0.5,0.886020649,2,1,0.277782046
1,1,2,1,149,10,0.8,0.99796231,1,1,0.21683562
3,1,2,2,150,10,0.8,0.98201934,2,1,0.245580602
1,1,1,2,151,10,0.5,0.741939882,2,1,0.243597802
3,1,2,1,152,10,0.8,0.949997798,1,1,0.245580602
5,1,1,2,153,10,0.5,0.997920323,1,1,0.277782046
1,1,5,2,154,10,1.7,0.821979742,2,1,0.332254735
5,1,4,2,155,10,1.4,1.878011998,2,1,0.31030422
3,1,4,2,156,10,1.4,1.270003284,2,1,0.218857637
1,1,5,1,157,10,1.7,1.189946008,1,1,0.332254735
3,1,5,2,158,10,1.7,1.221973459,2,1,0.247349068
5,1,3,1,159,10,1.1,1.478012993,1,1,0.263957032
5,1,2,2,160,10,0.8,1.429976637,2,1,0.240132961
1,1,3,2,161,10,1.1,0.997958578,2,1,0.26523334
1,1,3,1,162,10,1.1,0.9820041,1,1,0.26523334
3,1,3,1,163,10,1.1,1.077962049,1,1,0.222523428
5,1,5,2,164,10,1.7,1.09394545,2,1,0.251291264
1,1,4,1,165,10,1.4,0.949913824,1,1,0.242589206
1,1,2,1,166,10,0.8,0.726039521,1,1,0.21683562
3,1,1,1,167,10,0.5,0.533853974,1,1,0.230140638
3,1,4,1,168,10,1.4,0.773976353,1,1,0.218857637
5,1,4,1,169,10,1.4,1.02991263,1,1,0.31030422
5,1,3,2,170,10,1.1,0.965942634,1,1,0.263957032
1,1,4,2,171,10,1.4,0.805985143,2,1,0.242589206
5,1,5,1,172,10,1.7,0.885986748,1,1,0.251291264
3,1,2,2,173,10,0.8,1.109988878,2,1,0.245580602
3,1,3,2,174,10,1.1,0.853966761,2,1,0.222523428
1,1,1,1,175,10,0.5,0.549962093,1,1,0.243597802
3,1,5,1,176,10,1.7,0.789913102,1,1,0.247349068
3,1,1,2,177,10,0.5,0.757892182,2,1,0.230140638
5,1,2,1,178,10,0.8,0.822003379,1,1,0.240132961
1,1,2,2,179,10,0.8,0.597892705,2,1,0.21683562
5,1,1,1,180,10,0.5,0.757985487,1,1,0.277782046
1,1,2,2,181,10,0.8,0.693980346,2,1,0.21683562
5,1,4,1,182,10,1.4,0.757974912,1,1,0.31030422
3,1,4,1,183,10,1.4,0.581878201,1,1,0.218857637
1,1,1,2,184,10,0.5,0.565984994,2,1,0.243597802
5,1,2,2,185,10,0.8,0.709964681,1,1,0.240132961
3,1,3,2,186,10,1.1,0.677990724,2,1,0.222523428
3,1,5,2,187,10,1.7,0.965965649,2,1,0.247349068
5,1,5,2,188,10,1.7,0.90198539,1,1,0.251291264
5,1,2,1,189,10,0.8,0.421970473,1,1,0.240132961
1,1,2,1,190,10,0.8,1.029925381,1,1,0.21683562
1,1,5,1,191,10,1.7,1.637875624,1,1,0.332254735
1,1,4,2,192,10,1.4,1.365993267,2,1,0.242589206
3,1,2,1,193,10,0.8,1.621978373,1,1,0.245580602
1,1,3,1,194,10,1.1,1.477985002,1,1,0.26523334
5,1,3,1,195,10,1.1,0.933900565,1,1,0.263957032
3,1,1,1,196,10,0.5,1.094003921,2,1,0.230140638
3,1,3,1,197,10,1.1,1.637906103,1,1,0.222523428
1,1,1,1,198,10,0.5,0.997962621,1,1,0.243597802
5,1,1,2,199,10,0.5,1.062017213,1,1,0.277782046
3,1,5,1,200,10,1.7,1.189983952,1,1,0.247349068
5,1,1,1,201,10,0.5,1.030002202,1,1,0.277782046
5,1,3,2,202,10,1.1,0.91795604,1,1,0.263957032
3,1,2,2,203,10,0.8,0.93402155,2,1,0.245580602
5,1,4,2,204,10,1.4,1.109987634,1,1,0.31030422
3,1,4,2,205,10,1.4,1.013977124,1,1,0.218857637
1,1,5,2,206,10,1.7,0.933971787,2,1,0.332254735
1,1,3,2,207,10,1.1,1.173971003,1,1,0.26523334
3,1,1,2,208,10,0.5,1.141860511,1,1,0.230140638
5,1,5,1,209,10,1.7,1.302021716,1,1,0.251291264
1,1,4,1,210,10,1.4,1.509949939,1,1,0.242589206
3,1,3,1,211,10,1.1,1.189982708,1,1,0.222523428
1,1,3,1,212,10,1.1,1.28596336,1,1,0.26523334
1,1,4,2,213,10,1.4,1.205903284,2,1,0.242589206
3,1,5,1,214,10,1.7,1.141972165,1,1,0.247349068
5,1,3,2,215,10,1.1,1.267385777,1,1,0.263957032
3,1,4,2,216,10,1.4,1.141998602,1,1,0.218857637
3,1,4,1,217,10,1.4,0.981943452,1,1,0.218857637
3,1,5,2,218,10,1.7,0.965955385,1,1,0.247349068
5,1,1,1,219,10,0.5,1.078020209,1,1,0.277782046
5,1,4,2,220,10,1.4,1.221973148,2,1,0.31030422
5,1,4,1,221,10,1.4,1.029990072,1,1,0.31030422
1,1,1,1,222,10,0.5,0.61399056,1,1,0.243597802
1,1,4,1,223,10,1.4,1.269905003,1,1,0.242589206
1,1,5,2,224,10,1.7,1.125974457,2,1,0.332254735
1,1,2,1,225,10,0.8,1.1740189,1,1,0.21683562
3,1,1,1,226,10,0.5,0.950024545,1,1,0.230140638
1,1,1,2,227,10,0.5,0.710010089,2,1,0.243597802
3,1,2,1,228,10,0.8,0.550004081,2,1,0.245580602
5,1,2,2,229,10,0.8,0.421966119,2,1,0.240132961
5,1,3,1,230,10,1.1,0.837942305,1,1,0.263957032
5,1,2,1,231,10,0.8,1.013961884,1,1,0.240132961
1,1,5,1,232,10,1.7,1.22193085,1,1,0.332254735
5,1,5,2,233,10,1.7,0.709946331,2,1,0.251291264
5,1,5,1,234,10,1.7,0.933925135,1,1,0.251291264
3,1,2,2,235,10,0.8,0.869913463,2,1,0.245580602
3,1,1,2,236,10,0.5,0.757919551,1,1,0.230140638
5,1,1,2,237,10,0.5,0.917907521,1,1,0.277782046
1,1,3,2,238,10,1.1,0.79003502,2,1,0.26523334
1,1,2,2,239,10,0.8,0.917951375,2,1,0.21683562
3,1,3,2,240,10,1.1,1.077941833,1,1,0.222523428
5,1,5,2,241,10,1.7,0.773975731,2,1,0.251291264
5,1,3,1,242,10,1.1,0.869962603,2,1,0.263957032
3,1,4,1,243,10,1.4,1.045994001,1,1,0.218857637
1,1,4,1,244,10,1.4,1.36596341,1,1,0.242589206
1,1,2,1,245,10,0.8,1.142029703,1,1,0.21683562
5,1,3,2,246,10,1.1,1.013973392,2,1,0.263957032
3,1,3,1,247,10,1.1,0.901987256,1,1,0.222523428
1,1,5,1,248,10,1.7,0.965958496,1,1,0.332254735
1,1,3,2,249,10,1.1,0.723723699,2,1,0.26523334
3,1,1,2,250,10,0.5,0.838000465,1,1,0.230140638
1,1,1,1,251,10,0.5,1.141951327,1,1,0.243597802
3,1,2,2,252,10,0.8,1.157950591,2,1,0.245580602
1,1,2,2,253,10,0.8,1.061906802,2,1,0.21683562
1,1,4,2,254,10,1.4,1.157937217,2,1,0.242589206
5,1,2,1,255,10,0.8,0.981970822,1,1,0.240132961
5,1,1,1,256,10,0.5,0.933956858,1,1,0.277782046
5,1,2,2,257,10,0.8,1.174023565,2,1,0.240132961
1,1,1,2,258,10,0.5,0.853934727,2,1,0.243597802
3,1,2,1,259,10,0.8,0.997953601,2,1,0.245580602
3,1,5,2,260,10,1.7,0.774022072,1,1,0.247349068
3,1,4,2,261,10,1.4,0.742007061,1,1,0.218857637
5,1,5,1,262,10,1.7,1.077941522,2,1,0.251291264
3,1,1,1,263,10,0.5,0.693958264,1,1,0.230140638
5,1,4,1,264,10,1.4,0.965882297,1,1,0.31030422
5,1,4,2,265,10,1.4,1.190022518,2,1,0.31030422
3,1,5,1,266,10,1.7,1.333919474,1,1,0.247349068
1,1,5,2,267,10,1.7,1.605903844,2,1,0.332254735
1,1,3,1,268,10,1.1,0.982014053,1,1,0.26523334
5,1,1,2,269,10,0.5,1.44600638,2,1,0.277782046
3,1,3,2,270,10,1.1,1.189997636,2,1,0.222523428
1,1,5,1,271,10,1.7,0.806005359,1,1,0.332254735
1,1,2,2,272,10,0.8,1.062046448,2,1,0.21683562
3,1,4,1,273,10,1.4,0.981889336,1,1,0.218857637
3,1,1,2,274,10,0.5,0.869950474,2,1,0.230140638
3,1,5,1,275,10,1.7,1.157964587,1,1,0.247349068
5,1,1,2,276,10,0.5,1.30193712,2,1,0.277782046
1,1,3,2,277,10,1.1,1.238012844,2,1,0.26523334
5,1,1,1,278,10,0.5,1.221977191,1,1,0.277782046
5,1,5,2,279,10,1.7,0.91795915,1,1,0.251291264
1,1,4,2,280,10,1.4,0.997976306,2,1,0.242589206
3,1,5,2,281,10,1.7,1.061904625,2,1,0.247349068
3,1,1,1,282,10,0.5,0.934033679,1,1,0.230140638
5,1,4,2,283,10,1.4,1.061945057,2,1,0.31030422
5,1,5,1,284,10,1.7,1.062009748,1,1,0.251291264
1,1,2,1,285,10,0.8,1.110018736,1,1,0.21683562
5,1,2,1,286,10,0.8,1.237930114,2,1,0.240132961
3,1,2,1,287,10,0.8,0.997893575,1,1,0.245580602
1,1,3,1,288,10,1.1,0.966007947,1,1,0.26523334
1,1,1,2,289,10,0.5,0.997973506,2,1,0.243597802
3,1,3,1,290,10,1.1,1.141021391,1,1,0.222523428
3,1,3,2,291,10,1.1,0.933916115,2,1,0.222523428
5,1,2,2,292,10,0.8,1.222018245,2,1,0.240132961
3,1,4,2,293,10,1.4,1.077967025,2,1,0.218857637
5,1,4,1,294,10,1.4,0.981974865,1,1,0.31030422
3,1,2,2,295,10,0.8,0.59795864,2,1,0.245580602
1,1,5,2,296,10,1.7,1.286000371,2,1,0.332254735
5,1,3,1,297,10,1.1,1.077909176,2,1,0.263957032
1,1,1,1,298,10,0.5,0.677897109,1,1,0.243597802
5,1,3,2,299,10,1.1,0.837995489,2,1,0.263957032
1,1,4,1,300,10,1.4,1.045948282,1,1,0.242589206
5,1,1,2,301,10,0.5,0.758031517,2,1,0.277782046
3,1,3,2,302,10,1.1,0.758024364,1,1,0.222523428
5,1,4,2,303,10,1.4,0.853894606,2,1,0.31030422
3,1,1,2,304,10,0.5,0.966014167,1,1,0.230140638
3,1,4,2,305,10,1.4,0.869984064,1,1,0.218857637
5,1,1,1,306,10,0.5,0.821911318,1,1,0.277782046
5,1,3,2,307,10,1.1,0.453939765,1,1,0.263957032
3,1,4,1,308,10,1.4,0.806032107,1,1,0.218857637
1,1,4,1,309,10,1.4,0.709903411,1,1,0.242589206
1,1,5,2,310,10,1.7,0.629944104,2,1,0.332254735
3,1,5,2,311,10,1.7,0.949914757,2,1,0.247349068
1,1,3,2,312,10,1.1,0.853999729,2,1,0.26523334
3,1,5,1,313,10,1.7,1.445939511,1,1,0.247349068
3,1,1,1,314,10,0.5,1.109939738,1,1,0.230140638
1,1,2,2,315,10,0.8,0.821957349,1,1,0.21683562
5,1,5,2,316,10,1.7,0.773996569,2,1,0.251291264
5,1,2,1,317,10,0.8,0.853982312,1,1,0.240132961
5,1,3,1,318,10,1.1,0.997984392,1,1,0.263957032
1,1,1,2,319,10,0.5,1.093964111,2,1,0.243597802
5,1,5,1,320,10,1.7,1.477887965,1,1,0.251291264
3,1,2,1,321,10,0.8,1.11002931,1,1,0.245580602
5,1,4,1,322,10,1.4,1.093980595,1,1,0.31030422
5,1,2,2,323,10,0.8,0.94992191,1,1,0.240132961
1,1,2,1,324,10,0.8,1.062033386,1,1,0.21683562
1,1,3,1,325,10,1.1,1.110020602,1,1,0.26523334
1,1,1,1,326,10,0.5,0.74192713,1,1,0.243597802
3,1,2,2,327,10,0.8,0.966028785,1,1,0.245580602
1,1,4,2,328,10,1.4,1.317977438,2,1,0.242589206
1,1,5,1,329,10,1.7,0.837950703,1,1,0.332254735
3,1,3,1,330,10,1.1,0.86989729,1,1,0.222523428
1,1,2,1,331,10,0.8,1.078012744,1,1,0.21683562
5,1,2,2,332,10,0.8,0.837940128,1,1,0.240132961
5,1,3,1,333,10,1.1,0.437985599,1,1,0.263957032
5,1,4,2,334,10,1.4,1.045979694,1,1,0.31030422
1,1,2,2,335,10,0.8,0.869992772,2,1,0.21683562
5,1,3,2,336,10,1.1,1.029980431,1,1,0.263957032
1,1,5,1,337,10,1.7,1.366020014,1,1,0.332254735
3,1,1,2,338,10,0.5,0.661974044,2,1,0.230140638
5,1,5,1,339,10,1.7,1.17395172,1,1,0.251291264
1,1,3,1,340,10,1.1,1.413912993,1,1,0.26523334
3,1,5,1,341,10,1.7,0.90198228,1,1,0.247349068
5,1,4,1,342,10,1.4,1.461979518,1,1,0.31030422
1,1,1,2,343,10,0.5,1.157978271,2,1,0.243597802
3,1,5,2,344,10,1.7,1.253960479,2,1,0.247349068
3,1,1,1,345,10,0.5,0.31003721,1,1,0.230140638
3,1,3,2,346,10,1.1,0.934052962,2,1,0.222523428
1,1,1,1,347,10,0.5,0.805964305,1,1,0.243597802
